x,y,z,vx,vy,vz
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
2.87232e+12,6886.73,0,-1.61354e-05,6886.73,0
